step_id,centroid_x,centroid_y,centroid_z,step_length,open_space_width_left,open_space_width_right,surface_normal_x,surface_normal_y,surface_normal_z,slope_angle,cross_slope_angle,surface_class,heading_x,heading_y,heading_z,distance_to_goal,navigation_state,distance_to_nearest_obstacle,path_width,centerline_offset,obstacle_dir_0,obstacle_dir_1,obstacle_dir_2,obstacle_dir_3,obstacle_dir_4,obstacle_dir_5,obstacle_dir_6,obstacle_dir_7,obstacle_dir_8,obstacle_dir_9,obstacle_dir_10,obstacle_dir_11,obstacle_dir_12,obstacle_dir_13,obstacle_dir_14,obstacle_dir_15,obstacle_dir_16,obstacle_dir_17,obstacle_dir_18,obstacle_dir_19,obstacle_dir_20,obstacle_dir_21,obstacle_dir_22,obstacle_dir_23,obstacle_dir_24,obstacle_dir_25,obstacle_dir_26,obstacle_dir_27,obstacle_dir_28,obstacle_dir_29,obstacle_dir_30,obstacle_dir_31,obstacle_dir_32,obstacle_dir_33,obstacle_dir_34,obstacle_dir_35
28,193322.8223290732,5102489.324638613,144.00486186535827,0.3000342992716799,0.6089848303216275,0.5742719403652523,-0.00023422684009053276,-0.021107101895934538,0.9997771928721629,1.2095121471955477,0.714774660303301,1111,-0.58200210264676,0.8131859073513023,0.0,18.125733848294566,FOLLOW_CENTERLINE,0.59296875,1.1832567706868797,0.017356444978187613,0.8554687500000002,0.72578125,0.6578125,0.6148437500000001,0.5992187499999999,0.59296875,0.6070312499999999,0.6390625,0.7054687500000001,0.8179687500000001,0.9890625000000003,1.3343750000000005,2.13984375,5.0,5.0,2.7249999999999983,1.6007812500000007,1.1484375000000004,0.9140625000000003,0.7835937500000001,0.703125,0.65625,0.63671875,0.63125,0.64921875,0.684375,0.75390625,0.8625000000000003,1.0500000000000003,1.3906250000000007,2.17578125,5.0,5.0,2.507812499999999,1.4562500000000007,1.0609375
29,193322.59831431578,5102489.5241810465,144.00694091151678,0.30000686147102856,0.6135125985767907,0.590992903346881,-0.008076014605245613,-0.017884203542239758,0.9998074480877582,1.124393994061935,1.0729898104792093,1111,-0.7467158582348744,0.6651414450480143,0.0,17.828822254633735,FOLLOW_CENTERLINE,0.5984375,1.2045055019236717,0.011259847614954854,0.8679687500000002,0.7445312500000001,0.67109375,0.6226562499999999,0.5984375,0.6,0.6140625000000001,0.65546875,0.72265625,0.8312500000000002,1.0078125,1.3570312500000006,2.190625,5.0,5.0,2.6679687499999982,1.5757812500000006,1.1359375000000003,0.9062500000000002,0.7671875000000001,0.6929687500000001,0.64453125,0.62109375,0.6195312500000001,0.6382812499999999,0.6765625000000001,0.7421875000000001,0.8476562500000002,1.0367187500000004,1.3742187500000005,2.1429687500000005,5.0,5.0,2.564062499999999,1.4992187500000007,1.0757812500000001
30,193322.42070224858,5102489.765953154,144.01046443820874,0.30002035556919615,0.6512440007033,0.5327673980261063,-0.004696695381245584,-0.023996919178427303,0.9997009997606484,1.4011486735810552,1.0309351130569215,1111,-0.5920402239688802,0.8059070261104413,0.0,17.52944387693551,FOLLOW_CENTERLINE,0.54765625,1.1840113987294063,0.059238301338596866,0.7992187500000001,0.671875,0.6117187500000001,0.5703125,0.54765625,0.55078125,0.559375,0.59453125,0.653125,0.7500000000000001,0.9351562500000001,1.2507812500000004,2.0093750000000012,5.0,5.0,2.8890624999999974,1.7062500000000007,1.2289062500000005,0.9882812500000002,0.8406250000000002,0.7578125000000001,0.6984375,0.6734375,0.6703125000000001,0.68828125,0.73515625,0.8070312500000001,0.9250000000000003,1.1234375000000005,1.4906250000000008,2.3296875,5.0,5.0,2.284375,1.3601562500000004,0.9921875000000002
31,193322.19449747773,5102489.963009483,144.0137796602993,0.3000179758008126,0.6572810250435256,0.5440868186640436,-0.010455843418908598,-0.022968603155465898,0.9996815085853525,1.4460989887933657,1.3859286353076345,1111,-0.7540159027164578,0.6568544275409267,0.0,17.233085423194684,FOLLOW_CENTERLINE,0.5562499999999999,1.2013678437075692,0.05659710318974098,0.8109375000000002,0.6953125000000001,0.63203125,0.5804687499999999,0.5609375,0.5562499999999999,0.56953125,0.6070312499999999,0.6664062500000001,0.7679687500000001,0.9609375000000003,1.2601562500000003,2.0187500000000007,5.0,5.0,2.824999999999998,1.692187500000001,1.2109375000000004,0.9679687500000003,0.8296875000000001,0.7406250000000001,0.6890625,0.6671875,0.6585937500000001,0.675,0.71796875,0.7898437500000002,0.9085937500000003,1.1062500000000002,1.4734375000000006,2.2874999999999996,5.0,5.0,2.3367187499999993,1.3890625000000005,1.0179687500000003
32,193321.93473395976,5102490.113085189,144.01725351931347,0.30001978336860136,0.5750265684077948,0.6029478059814016,-0.01026553290147815,-0.027205435024049516,0.9995771521695567,1.6662685147881786,1.6441535875453266,1111,-0.8658783932072003,0.5002523555874117,0.0,16.951607807435106,FOLLOW_CENTERLINE,0.59375,1.1779743743891964,-0.013960618786803436,0.9117187500000004,0.7765625000000002,0.703125,0.65,0.6265625,0.6226562499999999,0.6539062499999999,0.68828125,0.7593750000000001,0.8781250000000003,1.0742187500000002,1.4289062500000007,2.3140625,5.0,5.0,2.5492187499999988,1.5210937500000008,1.0867187500000004,0.8664062500000003,0.7367187500000001,0.66796875,0.61875,0.5984375,0.59375,0.61015625,0.6468750000000001,0.7007812500000001,0.8093750000000002,0.9828125000000003,1.3148437500000005,2.0515625000000006,4.87968749999999,5.0,2.6382812499999986,1.5820312500000007,1.1250000000000004
33,193321.71637290114,5102490.31879916,144.01876697547934,0.30000346756269597,0.5916283853434107,0.6263412752997841,-0.01347344199221904,-0.02132543183767975,0.9996817955318676,1.4454473721860595,1.4188494621372245,1111,-0.7278701955478455,0.6857132393598323,0.0,16.653976412687076,FOLLOW_CENTERLINE,0.59296875,1.217969660643195,-0.017356444978186725,0.9078125000000002,0.7757812500000001,0.6984375,0.653125,0.6304687499999999,0.6296875,0.6617187500000001,0.6929687500000001,0.7687500000000002,0.8695312500000003,1.0898437500000004,1.4414062500000007,2.3523437499999993,5.0,5.0,2.527343749999999,1.5156250000000007,1.0875000000000004,0.8695312500000003,0.7445312500000001,0.6656250000000001,0.61875,0.5953125,0.59296875,0.6117187500000001,0.64375,0.70703125,0.8156250000000003,0.9835937500000003,1.3148437500000005,2.048437500000001,4.914062499999991,5.0,2.6914062499999982,1.5835937500000008,1.1367187500000004
34,193321.54470770326,5102490.564829361,144.0256039347878,0.3000775626759877,0.6316236715975262,0.5606886355997156,-0.008451810301116996,-0.02399319002443923,0.9996763945072852,1.4576635191449259,1.1838525279888275,1111,-0.5722173262559918,0.8201006673206328,0.0,16.3549012582801,FOLLOW_CENTERLINE,0.57890625,1.1923123071972417,0.035467517998905296,0.8210937500000002,0.7140625000000002,0.63671875,0.5984375,0.57890625,0.5804687499999999,0.58984375,0.6195312500000001,0.6890625,0.7929687500000002,0.9687500000000003,1.2960937500000005,2.0937500000000004,5.0,5.0,2.8414062499999977,1.6695312500000006,1.1960937500000004,0.9609375000000003,0.8187500000000002,0.734375,0.684375,0.66015625,0.6539062499999999,0.6671875,0.7140625000000002,0.7812500000000001,0.8968750000000003,1.0851562500000003,1.4343750000000006,2.2125000000000004,5.0,5.0,2.42890625,1.4210937500000007,1.0187500000000003
35,193321.3228397435,5102490.766756087,144.02780918891733,0.3000077621636603,0.6474708604906337,0.5716287846264704,0.004018454809169677,-0.027188844321448333,0.9996222380306526,1.5749269684380172,0.997168789530689,1111,-0.7395598659302948,0.6730890832776764,0.0,16.058001427131316,FOLLOW_CENTERLINE,0.5765625,1.2190996451171041,0.03792103793208168,0.8406250000000002,0.7312500000000001,0.65,0.609375,0.5765625,0.5796874999999999,0.6171875,0.63359375,0.69453125,0.8078125000000002,0.9882812500000002,1.3171875000000006,2.1304687500000004,5.0,5.0,2.8164062499999982,1.6492187500000008,1.1937500000000005,0.9468750000000004,0.8148437500000003,0.7265625000000001,0.68046875,0.65703125,0.64765625,0.6671875,0.7054687500000001,0.7710937500000001,0.8890625000000002,1.0773437500000003,1.4226562500000006,2.2289062500000005,5.0,5.0,2.475781249999999,1.4140625000000004,1.0250000000000004
36,193321.06592939064,5102490.921665327,144.0301470501681,0.30000877930511066,0.5652164038549033,0.6248320192147666,-0.004877164202965886,-0.01892072877729743,0.9998090914228942,1.1195854867907973,1.0727253982324467,1111,-0.856367842788192,0.5163641359153524,0.0,15.775602689876186,FOLLOW_CENTERLINE,0.58671875,1.19004842306967,-0.02980780767993163,0.9328125000000003,0.8023437500000001,0.7195312500000002,0.675,0.6515625,0.6468750000000001,0.6671875,0.7125000000000001,0.7757812500000001,0.8976562500000003,1.0960937500000003,1.4703125000000004,2.36328125,5.0,5.0,2.5335937499999988,1.4781250000000006,1.07265625,0.8632812500000002,0.7320312500000001,0.66015625,0.6125,0.5921875,0.58671875,0.6031249999999999,0.6375,0.69921875,0.8015625000000002,0.9703125000000004,1.2867187500000006,2.0070312500000007,4.724218749999991,5.0,2.7710937499999977,1.5984375000000006,1.1468750000000003
37,193320.8510872608,5102491.131051692,144.0362219630169,0.3000611527273686,0.5886692091004208,0.6361514398526753,-0.0005874716168578089,-0.021688564540859743,0.9997646028167111,1.2432165440493546,0.9134529674776006,1111,-0.7161404328001221,0.6979545529483898,0.0,15.47769078647595,FOLLOW_CENTERLINE,0.5921875,1.224820648953096,-0.023741115376127275,0.9210937500000003,0.8000000000000002,0.7203125000000001,0.6609375000000001,0.6453125000000001,0.64765625,0.6578125,0.69921875,0.7773437500000002,0.9164062500000003,1.0953125000000004,1.4546875000000008,2.35078125,5.0,5.0,2.569531249999999,1.5023437500000008,1.0757812500000001,0.8710937500000002,0.7398437500000001,0.6609375000000001,0.6171875,0.5960937500000001,0.5921875,0.61015625,0.64140625,0.7085937500000001,0.8093750000000002,0.9796875000000003,1.3070312500000003,1.9968750000000008,4.799999999999991,5.0,2.7499999999999982,1.5726562500000005,1.1593750000000003
38,193320.68307304566,5102491.379589464,144.0412408259811,0.30004164591910015,0.6353968118101779,0.5591793795146577,-0.003641554656368057,-0.022278562571951707,0.999745169895515,1.293517234221801,0.8877723354266576,1111,-0.5600473838606189,0.8284592371752793,0.0,15.17875078973495,FOLLOW_CENTERLINE,0.57890625,1.1945761913248356,0.038108716147760124,0.8437500000000002,0.7148437500000002,0.64453125,0.5984375,0.58203125,0.57890625,0.5992187499999999,0.6453125000000001,0.6921875000000001,0.8031250000000001,0.9695312500000004,1.3078125000000003,2.105468750000001,5.0,5.0,2.856249999999998,1.6617187500000008,1.1914062500000004,0.9523437500000003,0.8187500000000002,0.7390625000000001,0.6875,0.659375,0.6578125,0.67265625,0.7125000000000001,0.7867187500000001,0.8992187500000002,1.0882812500000003,1.4421875000000006,2.22734375,5.0,5.0,2.4710937499999988,1.4632812500000005,1.0242187500000004
39,193320.46389177535,5102491.584429313,144.0447471867678,0.30002014583157033,0.6519986287458105,0.580148996863448,0.00041353261434413046,-0.02046551717168334,0.999790473848232,1.1729090354502272,0.8405497039466058,1111,-0.7306042343312782,0.6827994985321758,0.0,14.881697495500937,FOLLOW_CENTERLINE,0.5992187499999999,1.2321476256092585,0.03592481594118124,0.8468750000000003,0.7148437500000002,0.6507812500000001,0.6109375,0.6046874999999999,0.6,0.5992187499999999,0.6359374999999999,0.7000000000000001,0.8007812500000002,0.9906250000000003,1.3296875000000008,2.1062500000000006,5.0,5.0,2.862499999999998,1.654687500000001,1.1882812500000004,0.9484375000000003,0.8171875000000002,0.7312500000000001,0.684375,0.6625000000000001,0.6578125,0.6742187500000001,0.71015625,0.7781250000000002,0.8992187500000002,1.0906250000000004,1.4390625000000008,2.2421875,5.0,5.0,2.4664062499999995,1.4375000000000007,1.0617187500000003
40,193320.20876368796,5102491.7422566265,144.0494508218549,0.30003654094913546,0.5727626842802014,0.6210588790021156,-0.003928416292755768,-0.020076546922576356,0.9997907280071646,1.1721974150458452,1.0967277499972083,1111,-0.8504269579687047,0.5260910445788616,0.0,14.599151169871718,FOLLOW_CENTERLINE,0.5953125,1.193821563282317,-0.024148097360957133,0.9312500000000002,0.8156250000000003,0.7289062500000001,0.6625000000000001,0.65234375,0.63984375,0.6609375000000001,0.6953125000000001,0.7687500000000002,0.8953125000000003,1.0898437500000004,1.4640625000000007,2.3406249999999993,5.0,5.0,2.5804687499999988,1.5000000000000007,1.0851562500000003,0.8648437500000004,0.7429687500000002,0.6671875,0.6171875,0.5984375,0.5953125,0.60625,0.65,0.7132812500000001,0.8148437500000003,0.9820312500000004,1.3140625000000004,2.004687500000001,4.818749999999991,5.0,2.6914062499999982,1.5710937500000006,1.1546875000000005
41,193319.996089355,5102491.953844479,144.05162128940853,0.30000750370624174,0.5995131155838511,0.627342495313028,-0.005959269450334877,-0.01985686073978819,0.9997850729977815,1.1879301353502338,1.0474163339972522,1111,-0.7089144431456694,0.70529284368301,0.0,14.30125886136265,FOLLOW_CENTERLINE,0.6015625,1.2268556108968791,-0.013914689864588436,0.9734375000000003,0.78828125,0.7093750000000001,0.6671875,0.6359374999999999,0.640625,0.65703125,0.6921875000000001,0.7718750000000001,0.8843750000000001,1.0734375000000003,1.4484375000000007,2.3125,5.0,5.0,2.6203124999999985,1.5343750000000007,1.0976562500000002,0.8796875000000002,0.7554687500000001,0.6765625000000001,0.625,0.60625,0.6015625,0.6203125,0.653125,0.7195312500000002,0.8273437500000003,1.0023437500000003,1.3359375000000004,2.0406250000000004,4.900781249999991,5.0,2.6765624999999984,1.5835937500000008,1.1500000000000004
42,193319.8303061938,5102492.203875965,144.05775660112405,0.30006239794224376,0.6474708604906577,0.5546516112594794,0.0010775264521511324,-0.017487144371243848,0.9998465075792803,1.0038912136175497,0.5022342169034661,1111,-0.5526105373872658,0.8334382867902227,0.0,14.00228202763127,FOLLOW_CENTERLINE,0.56875,1.202122471750137,0.04640962461558917,0.8273437500000003,0.7007812500000001,0.62578125,0.58984375,0.56875,0.5703125,0.58984375,0.6234375,0.6828125,0.7828125000000001,0.9546875000000002,1.2929687500000007,2.059375000000001,5.0,5.0,2.905468749999998,1.6976562500000008,1.2234375000000006,0.9750000000000003,0.8343750000000001,0.7445312500000001,0.6953125000000001,0.67578125,0.6656250000000001,0.6875,0.7289062500000001,0.8023437500000001,0.9148437500000004,1.1218750000000004,1.4750000000000005,2.27265625,5.0,5.0,2.4507812499999995,1.4171875000000007,1.0390625000000004
43,193319.61277575427,5102492.410468077,144.06116200423602,0.3000189820099219,0.6663365615538768,0.5693050903800181,-0.001669461609960995,-0.01825014733145258,0.9998320584079674,1.0500810988035134,0.8241060047676219,1111,-0.725101465000812,0.6886403732312457,0.0,13.705335184473464,FOLLOW_CENTERLINE,0.57421875,1.2356416519338949,0.04851573558692934,0.8093750000000002,0.70625,0.6375,0.6015625,0.578125,0.57421875,0.5874999999999999,0.6203125,0.68671875,0.7890625000000001,0.9648437500000004,1.3000000000000005,2.0773437500000007,5.0,5.0,2.9070312499999975,1.6875000000000009,1.2265625000000004,0.9765625000000003,0.83515625,0.7460937500000002,0.6984375,0.67890625,0.6640625000000001,0.6898437500000001,0.73046875,0.8000000000000002,0.9156250000000004,1.1179687500000004,1.4773437500000006,2.278125,5.0,5.0,2.386718749999999,1.4484375000000007,1.0210937500000004
44,193319.35874827215,5102492.570060808,144.0609261500263,0.2999997617740386,0.5893645012158584,0.6059663181515165,-0.00567369813304855,-0.01588755899387289,0.9998576871828867,0.9666400583536886,0.943772460786156,1111,-0.846758273867532,0.5319757706841283,0.0,13.423214551346188,FOLLOW_CENTERLINE,0.6148437500000001,1.1953308193673748,-0.008300908467829049,0.9054687500000003,0.7898437500000002,0.703125,0.66015625,0.62890625,0.63125,0.6515625,0.6937500000000001,0.7562500000000001,0.8796875000000002,1.0703125,1.4312500000000008,2.2890624999999996,5.0,5.0,2.6703124999999983,1.5460937500000007,1.1218750000000004,0.8984375000000002,0.7679687500000001,0.68828125,0.6375,0.6195312500000001,0.6148437500000001,0.6296875,0.6617187500000001,0.7281250000000001,0.8406250000000002,1.0210937500000004,1.3546875000000007,2.1085937500000007,4.975781249999991,5.0,2.6828124999999985,1.5906250000000008,1.1156250000000003
45,193319.14740163667,5102492.782974855,144.06494147548736,0.3000265230022119,0.6180403668319614,0.6157764827043717,-0.004510472864303486,-0.01687814129985943,0.9998473803440215,1.0010329870400183,0.8647180815147089,1111,-0.7044887850075625,0.7097134902322756,0.0,13.125507021943717,FOLLOW_CENTERLINE,0.6171875,1.233816849536333,0.0011319420637948552,0.9085937500000003,0.7734375000000001,0.6953125000000001,0.65234375,0.63359375,0.628125,0.6390625,0.684375,0.7515625000000001,0.8601562500000002,1.0585937500000002,1.4250000000000007,2.27421875,5.0,5.0,2.6882812499999984,1.5648437500000008,1.1281250000000005,0.9093750000000003,0.77265625,0.6968750000000001,0.6468750000000001,0.628125,0.6171875,0.640625,0.675,0.7398437500000001,0.8523437500000002,1.0382812500000003,1.3703125000000003,2.13984375,5.0,5.0,2.624218749999999,1.5484375000000008,1.1234375000000005
46,193318.98297835255,5102493.033902702,144.06917983261366,0.30002960582487903,0.6693550737240259,0.5388044223663522,-0.012779725026645225,-0.014349305399325676,0.999815370987464,1.1010176622699641,1.0631171169076805,1111,-0.5480776136938057,0.8364261567826394,0.0,12.826389522083744,FOLLOW_CENTERLINE,0.5609375,1.208159496090378,0.06527532567883687,0.8093750000000002,0.6765625000000001,0.6156250000000001,0.5718749999999999,0.56328125,0.5609375,0.5703125,0.60546875,0.66796875,0.7656250000000002,0.9492187500000002,1.2593750000000004,2.032031250000001,5.0,5.0,3.0164062499999975,1.732031250000001,1.2570312500000005,1.0046875000000002,0.8617187500000003,0.7765625000000002,0.72578125,0.6976562500000001,0.6875,0.71015625,0.753125,0.8257812500000001,0.9539062500000002,1.1437500000000003,1.5226562500000007,2.37890625,5.0,5.0,2.3812499999999996,1.3664062500000005,1.0054687500000001
47,193318.7664574933,5102493.241552673,144.07164093319517,0.3000097500266381,0.6909117559441844,0.5523426453129683,-0.010918486769097853,-0.01782865500118318,0.9997814389692989,1.1979312809966935,1.1703475185798864,1111,-0.7217361974389582,0.6921665673202905,0.0,12.52975160074817,FOLLOW_CENTERLINE,0.55078125,1.2432544012571527,0.06928455531560807,0.7976562500000002,0.68671875,0.62109375,0.5757812499999999,0.5570312499999999,0.55078125,0.5703125,0.60234375,0.6703125000000001,0.7632812500000001,0.9554687500000003,1.2656250000000004,2.017187500000001,5.0,5.0,3.0429687499999973,1.754687500000001,1.2593750000000004,1.0039062500000002,0.8562500000000002,0.77265625,0.7242187500000001,0.6960937500000002,0.6929687500000001,0.7140625000000002,0.7578125000000001,0.8312500000000002,0.9515625000000003,1.1617187500000004,1.5273437500000009,2.37421875,5.0,5.0,2.328125,1.3898437500000007,0.9992187500000003
48,193318.5131051398,5102493.402215009,144.06942674710731,0.30000783929672237,0.6150218546618748,0.5938922694710375,-0.0039021138822907474,-0.01950716851944154,0.999802102360064,1.1398956600056278,1.0636827203954249,1111,-0.8445078450001178,0.5355411214982172,0.0,12.248491798541282,FOLLOW_CENTERLINE,0.6156250000000001,1.2089141241329122,0.010564792595418648,0.8875000000000002,0.7601562500000001,0.690625,0.64765625,0.6156250000000001,0.6171875,0.6359374999999999,0.6734375,0.7460937500000002,0.8570312500000001,1.0476562500000002,1.4062500000000004,2.25390625,5.0,5.0,2.772656249999998,1.6140625000000006,1.1554687500000005,0.9281250000000003,0.7921875000000002,0.7117187500000002,0.6648437500000002,0.6375,0.63671875,0.6515625,0.690625,0.7609375000000002,0.8789062500000002,1.0578125000000003,1.4187500000000006,2.19609375,5.0,5.0,2.609374999999999,1.5195312500000007,1.1039062500000003
49,193318.3025689279,5102493.615930463,144.07406733914755,0.30003554312200215,0.6361514398526789,0.5969107816411255,-7.485094016602598e-05,-0.01644191741384254,0.9998648197376947,0.942104688475834,0.6641905716417623,1111,-0.7017873730351716,0.7123848478916939,0.0,11.951146916605035,FOLLOW_CENTERLINE,0.6046874999999999,1.2330622214938045,0.019620329105776657,0.8710937500000002,0.7507812500000002,0.6875,0.6375,0.6046874999999999,0.6078125,0.6195312500000001,0.6625000000000001,0.7367187500000001,0.8546875000000002,1.0367187500000004,1.3867187500000007,2.2421875,5.0,5.0,2.764843749999998,1.632031250000001,1.1718750000000002,0.9367187500000003,0.8000000000000002,0.7210937500000001,0.66796875,0.6484375,0.6484375,0.66015625,0.7015625000000001,0.7718750000000001,0.8906250000000002,1.0781250000000002,1.4320312500000008,2.22578125,5.0,5.0,2.484374999999999,1.5093750000000006,1.0945312500000004
50,193318.13897331347,5102493.867398704,144.07914161381018,0.300042579751668,0.6859568906596843,0.5184294652180451,-0.004064431572245336,-0.019167075623040604,0.9998080333784357,1.1226837558669673,0.7940923990598651,1111,-0.5453187147810611,0.8382274674457567,0.0,11.65180891911485,FOLLOW_CENTERLINE,0.5374999999999999,1.2043863558777295,0.08376371272081962,0.7757812500000001,0.6640625000000001,0.596875,0.5546874999999999,0.53984375,0.5374999999999999,0.55078125,0.590625,0.6484375,0.75703125,0.9054687500000003,1.2437500000000004,2.012500000000001,4.98359374999999,5.0,3.0171874999999972,1.8101562500000008,1.3070312500000003,1.0421875000000003,0.8921875000000002,0.7984375000000001,0.7445312500000001,0.7187500000000001,0.7125000000000001,0.7296875,0.7750000000000001,0.8570312500000001,0.9851562500000002,1.2023437500000005,1.5906250000000008,2.476562499999999,5.0,5.0,2.2765625,1.3296875000000008,0.9632812500000003
51,193317.9230681671,5102494.07568879,144.08330001600828,0.3000284722061551,0.7063318478079587,0.5327673980260884,-0.0030303255821861187,-0.025172952461298397,0.999678518120324,1.4528725391645276,1.1586295653661836,1111,-0.7196838212385271,0.694300289129266,0.0,11.355676139587805,FOLLOW_CENTERLINE,0.5421874999999999,1.239099245834047,0.08678222489093512,0.77265625,0.6671875,0.5960937500000001,0.5531249999999999,0.5421874999999999,0.54375,0.5499999999999999,0.59375,0.6468750000000001,0.7453125000000002,0.9156250000000004,1.2390625000000006,1.966406250000001,4.93984374999999,5.0,3.0320312499999975,1.8296875000000012,1.3242187500000007,1.0445312500000001,0.8953125000000003,0.8046875000000001,0.7500000000000001,0.7203125000000001,0.7140625000000002,0.7320312500000001,0.7765625000000002,0.8515625000000002,0.9773437500000004,1.1976562500000003,1.5992187500000008,2.4820312499999995,5.0,5.0,2.253125,1.3242187500000007,0.9632812500000003
52,193317.67012831205,5102494.236999766,144.08448575435088,0.300002012227724,0.6406792081078911,0.576535824492849,-0.0026884041466503036,-0.019163472027297932,0.9998127493801043,1.1088072051136058,1.008624913269811,1111,-0.8431328501839201,0.5377032535508662,0.0,11.075705057856707,FOLLOW_CENTERLINE,0.60546875,1.2172150326007403,0.03207169180752106,0.8570312500000001,0.734375,0.675,0.61796875,0.60625,0.60546875,0.61015625,0.6468750000000001,0.7203125000000001,0.8367187500000002,1.0226562500000003,1.3601562500000004,2.1625000000000005,5.0,5.0,2.7945312499999977,1.7046875000000008,1.2140625000000003,0.9664062500000004,0.8265625000000002,0.7390625000000001,0.6921875000000001,0.6656250000000001,0.6585937500000001,0.67890625,0.7171875000000001,0.7898437500000002,0.8968750000000003,1.1000000000000003,1.4664062500000006,2.2710937499999995,5.0,5.0,2.484374999999999,1.4773437500000006,1.0781250000000002
53,193317.4600857946,5102494.451200451,144.0906254931757,0.30006247499792554,0.6655819335113441,0.5824726911098936,0.0006982208490578219,-0.0222554646455859,0.9997520726565438,1.275877024561891,0.864250691111354,1111,-0.7001417247234991,0.7140022794036441,0.0,10.77892601727896,FOLLOW_CENTERLINE,0.5828125,1.2480546246212376,0.04155462120072523,0.8523437500000002,0.73359375,0.653125,0.60234375,0.5828125,0.58984375,0.60625,0.65,0.7164062500000001,0.8210937500000002,0.9882812500000002,1.3398437500000007,2.12578125,5.0,5.0,2.8492187499999977,1.7125000000000008,1.2351562500000004,0.9867187500000003,0.8492187500000001,0.7562500000000001,0.703125,0.6796875,0.6703125000000001,0.690625,0.7312500000000001,0.80390625,0.9132812500000003,1.1164062500000003,1.4835937500000007,2.33515625,5.0,5.0,2.4695312499999993,1.4593750000000005,1.0460937500000003
54,193317.29699350215,5102494.702995417,144.0956917282441,0.3000424427676327,0.7184058964884706,0.4988091361122678,-0.001786336565040249,-0.02659043238142117,0.9996448158758415,1.5271343941548388,0.9141901109264382,1111,-0.5436409747580216,0.8393165549043018,0.0,10.479339324867489,FOLLOW_CENTERLINE,0.5218749999999999,1.2172150326007385,0.10979838018810142,0.7554687500000001,0.6421875,0.578125,0.5421874999999999,0.5257812499999999,0.5218749999999999,0.5312499999999999,0.5718749999999999,0.6359374999999999,0.71015625,0.8835937500000002,1.1796875000000004,1.866406250000001,4.875781249999991,5.0,3.153906249999997,1.8789062500000009,1.3687500000000004,1.0882812500000003,0.9281250000000003,0.8367187500000002,0.784375,0.7523437500000001,0.7421875000000001,0.7601562500000001,0.8070312500000001,0.8796875000000002,1.0117187500000002,1.2281250000000006,1.639843750000001,2.5648437499999988,5.0,5.0,2.1632812500000007,1.2718750000000003,0.9375000000000002
55,193317.08146324384,5102494.9116734,144.09907104691132,0.30001868707606216,0.7410447377643322,0.5184294652180205,-0.0011857223405392424,-0.025634560660336685,0.999670677454472,1.4704839253963664,1.1025262376073937,1111,-0.7184341943586834,0.6955932730102447,0.0,10.183964420040821,FOLLOW_CENTERLINE,0.5226562499999998,1.2594742029823527,0.11130763627315587,0.74140625,0.6453125000000001,0.5828125,0.5359374999999998,0.52421875,0.5226562499999998,0.5367187499999999,0.5625,0.6195312500000001,0.7242187500000001,0.8742187500000003,1.1609375000000002,1.8437500000000009,4.7671874999999915,5.0,3.1749999999999967,1.894531250000001,1.3789062500000004,1.0976562500000002,0.9312500000000002,0.8304687500000001,0.7859375000000001,0.75390625,0.7500000000000001,0.7671875000000001,0.8117187500000003,0.8843750000000001,1.0195312500000002,1.2375000000000005,1.6484375000000009,2.582031249999999,5.0,5.0,2.1734375000000004,1.3070312500000003,0.9117187500000004
56,193316.82877482634,5102495.07337796,144.10438274274279,0.30004668872872364,0.6618087932987283,0.5546516112594816,-0.0008204717017941009,-0.020148215342580683,0.9997966674502848,1.1554427786686319,0.9977408154519563,1111,-0.8422947249710553,0.5390152015740914,0.0,9.905805204570514,FOLLOW_CENTERLINE,0.57421875,1.21646040455821,0.05357859101962337,0.8343750000000001,0.7210937500000001,0.6453125000000001,0.6031249999999999,0.5765625,0.57421875,0.609375,0.6296875,0.68125,0.7953125000000002,0.9687500000000003,1.2898437500000006,2.0578125000000007,5.0,5.0,2.9460937499999975,1.7507812500000008,1.2742187500000004,1.0203125000000002,0.8710937500000002,0.7789062500000001,0.7242187500000001,0.6890625,0.69140625,0.71015625,0.7554687500000001,0.8281250000000002,0.9476562500000003,1.1453125000000002,1.5179687500000008,2.3734374999999996,5.0,5.0,2.4609374999999996,1.4421875000000006,1.0304687500000005
57,193316.6190327,5102495.287872791,144.10832340394543,0.30002553369679635,0.6980309393401286,0.5538137954036889,0.0028912028685902673,-0.016669559570727303,0.9998568731221937,0.9694008788539923,0.5493146649640823,1111,-0.6991404210493012,0.7149827704892802,0.0,9.60986903881334,FOLLOW_CENTERLINE,0.56640625,1.2518447347438175,0.07210857196821985,0.8328125000000002,0.6937500000000001,0.6343749999999999,0.59765625,0.56640625,0.56640625,0.5757812499999999,0.61640625,0.6765625000000001,0.7835937500000001,0.9484375000000003,1.2437500000000004,1.9703125000000008,5.0,5.0,3.014843749999997,1.7750000000000008,1.2953125000000005,1.0414062500000003,0.8937500000000003,0.7937500000000002,0.7390625000000001,0.7164062500000001,0.7015625000000001,0.72265625,0.7617187500000002,0.8398437500000002,0.9718750000000003,1.1648437500000004,1.5359375000000006,2.3921874999999995,5.0,5.0,2.39765625,1.3960937500000006,1.0273437500000004
